Tweet,Target 1,Stance 1,Opinion Towards,Sentiment,Tweet Id
:notes::arrow_forward:Hook @iamkissdaniel On #trendmuzikblast @Djitchyfingazz #spinning:repeat_one: Listenliveon #OURAPPONPLAYSTORE AND #WEBSITEONBIO,stay at home orders,NONE,"3.  The tweet is not explicitly expressing opinion. (For example, the tweet is simply giving information.)",other,1.29e+18
I don't have children and even know that the @WCPSS Virtual Academy will offer AP courses.,stay at home orders,NONE,2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.,other,1.28e+18
:notes::arrow_forward:Forget Swagga @RawNwanne On #TRENDVILLA @fomaliciousbabe @Akpos_carrytalk @Djitchyfingazz #spinning:repeat_one: Listennliveon #OURAPPONPLAYSTORE AND #WEBSITEONBIO,stay at home orders,NONE,"3.  The tweet is not explicitly expressing opinion. (For example, the tweet is simply giving information.)",other,1.29e+18
:play_button_selector::radio: baby mi @iamdjnorris @Drimsizzy @deejayfoxyone @sullazo1 #RaypowerNigeria,stay at home orders,NONE,"3.  The tweet is not explicitly expressing opinion. (For example, the tweet is simply giving information.)",other,1.28e+18
:notes::arrow_forward:Need you tonight @KabzaDeSmall_ @wizkidayo On #TRENDVILLA @fomaliciousbabe @Akpos_carrytalk @Djitchyfingazz #spinning:repeat_one: Listennliveon #OURAPPONPLAYSTORE AND #WEBSITEONBIO,stay at home orders,NONE,"3.  The tweet is not explicitly expressing opinion. (For example, the tweet is simply giving information.)",other,1.29e+18
@pete_goodlet I count,stay at home orders,NONE,"3.  The tweet is not explicitly expressing opinion. (For example, the tweet is simply giving information.)",other,1.29e+18
"I noticed a recent pivot. They don't call it a ""mask."" Instead, the officials use the phrase ""face coverings."" An idea for what? @Surgeon_General #COVID19",stay at home orders,NONE,2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.,other,1.28e+18
If we ask these governors to be rejected @GregAbbott_TX,stay at home orders,NONE,"3.  The tweet is not explicitly expressing opinion. (For example, the tweet is simply giving information.)",other,1.29e+18
"@CiscoPress @Wendellod Thank you,@CiscoPress! #Stay ready",stay at home orders,NONE,2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.,pos,1.29e+18
"@nxyxm Man with beard and moustaches. OH MAN!! You belong to my imagination. This hollow behind your beard is just a pure reflection of my love. These bows like eyebrows, heavenly eyes, nose like a knife bridge, diamond tooth are wonderful... #self-self-insulation #self-insulation",stay at home orders,NONE,2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.,pos,1.29e+18
"@RandPaul Excellent work, senator!",stay at home orders,NONE,2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.,pos,1.28e+18
:notes::arrow_forward:Baby favor @lilkeshofficial On #TRENDVILLA @fomaliciousbabe @Akpos_carrytalk @Djitchyfingazz #spinning:repeat_one: Listenliveon #OURAPPONPLAYSTORE AND #WEBSITEONBIO,stay at home orders,NONE,2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.,other,1.29e+18
#TheLounge with deejayfoxy Np organic jazz sync @KolaOgunkoya deejayfoxyone @sullazo1 #RaypowerNigeria,stay at home orders,NONE,"3.  The tweet is not explicitly expressing opinion. (For example, the tweet is simply giving information.)",other,1.28e+18
@globalnews Plus as Canada's leading propagandist. #HydrochloroquineIsTheCURE,stay at home orders,NONE,2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.,other,1.29e+18
:notes::arrow_forward:Badman @youngskales On #Totorimuzik @Djitchyfingazz #spinning:repeat_one: ListenLiveon #OURAPPONPLAYSTORE AND #WEBSITEONBIO,stay at home orders,NONE,"3.  The tweet is not explicitly expressing opinion. (For example, the tweet is simply giving information.)",other,1.28e+18
@ScottsdaleFire Thank you for the reminder. Thank you for everything you do. #staywell,stay at home orders,NONE,2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.,pos,1.28e+18
@njdotcom @GovMurphy fears,stay at home orders,NONE,2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.,neg,1.28e+18
@realDonaldTrump DO THE PALIER.,stay at home orders,NONE,2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.,pos,1.28e+18
"@ConflictsW Despite recent optimism, today the catastrophic explosion of the vaccine against the coronavirus finally put to the idea Covid-19 will never be under control",stay at home orders,NONE,2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.,pos,1.29e+18
:notes::arrow_forward:You can do the work @duttypaul On #Totorimuzik @Djitchyfingazz #spinning:repeat_one: ListenLiveON #OURAPPONPLAYSTORE AND #WEBSITEONBIO,stay at home orders,NONE,"3.  The tweet is not explicitly expressing opinion. (For example, the tweet is simply giving information.)",other,1.28e+18
"@Stellablue9 In fact, riots cause an escalation.",stay at home orders,NONE,2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.,neg,1.29e+18
@cassandra17lina And also bring them inside,stay at home orders,NONE,"3.  The tweet is not explicitly expressing opinion. (For example, the tweet is simply giving information.)",other,1.28e+18
"Strangely the msm making no effort to identify slags and, a suspect, homosexuals ‘bastoms. who leave the security staff the pigs during quarantine; so spread the virus. name ‘em. shame ‘em. #auspol #andrews",stay at home orders,NONE,2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.,neg,1.28e+18
"iSamedi indiphethe grand mfowethu... maikhale wireless....sikumamele apha no Chantelle......idiba lerado....dise Missionvale,@eBhayi #UWFM60 #JaivahMzantsi @UWFM88_106FM @Yanga_Mabokela",stay at home orders,NONE,"3.  The tweet is not explicitly expressing opinion. (For example, the tweet is simply giving information.)",other,1.28e+18
"Now, can I recall u covidiot? I say this since day 1: smile ::smirk ::smirk ::smirk ::smirk ::smirk ::smirk ::smirk :But once again im much more civilized if won that doesn't do it :kissing_heart : #coronavirus #lebanon #coronalebanon #Covid_19 #COVIDIOTS #COVID19 #coronaLebanon #CoronavirusPanemic #covid1984 #COVID",stay at home orders,NONE,2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.,neg,1.27e+18
:notes::arrow_forward:Let me know @youngjon @TiwaSavage @joeboyofficial On #Totorimuzik @Djitchyfingazz #spinning:repeat_one: ListenLiveON #OURAPPONPLAYSTORE AND #WEBSITEONBIO,stay at home orders,NONE,"3.  The tweet is not explicitly expressing opinion. (For example, the tweet is simply giving information.)",other,1.29e+18
:notes::arrow_forward:Last remix hurrah @BebeRexha On #trendmuzikblast @Djitchyfingazz #spinning:repeat_one: ListenLiveon #OURAPPONPLAYSTORE AND #WEBSITEONBIO,stay at home orders,NONE,"3.  The tweet is not explicitly expressing opinion. (For example, the tweet is simply giving information.)",other,1.29e+18
"@shekharsuman7 @PawarSpeaks @ramkadam @OfficeofUT #DilBechara: Hero banne k liye popular nhi ban na padta.Wo real life mei bhi hote hain. 2020 was not a good year but it was good enough to show the faces of the heroes REEL (""popular"") &amp; VRAI HEROES like @shekharsuman7, @SonuSood &amp; many more #SSR",stay at home orders,NONE,2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.,pos,1.29e+18
Any business owner out there have a 20-year-old inspector come to your office/business location again to instruct you on how to use hand disinfectant &amp;?:expressionless: It's going in Pennsylvania PS There's a plexiglas shortage #COVIDIOTS #coronavirus,stay at home orders,NONE,2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.,neg,1.29e+18
:notes::arrow_forward: Attention @EmpireFOX @EzriWalker On #Totorimuzik @Djitchyfingazz #spinning:repeat_one: ListenLiveon #OURAPPONPLAYSTORE AND #WEBSITEONBIO,stay at home orders,NONE,"3.  The tweet is not explicitly expressing opinion. (For example, the tweet is simply giving information.)",other,1.28e+18
"@the_hindu I want to give a suggestion about Covid-19. My idea is to organize audio PARLANTS at every area or street, which is used to spread news about Covid or any disaster. It helps people to know the situation and alert them.",stay at home orders,NONE,2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.,pos,1.29e+18
@ChroniqueLive Hmmmm Black Lives gathers...... in a way hope that it is those who thought they were better than others.,stay at home orders,NONE,2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.,neg,1.29e+18
@CP24 This must stop now,stay at home orders,NONE,2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.,other,1.28e+18
The number of children who are not in school these days.,stay at home orders,NONE,2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.,other,1.29e+18
"Smiles are big investments, the more you collect, the better you feel... #windyssamedi #noSoGood",stay at home orders,NONE,2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.,pos,1.28e+18
"#DougDucey @dougducoy @drcarachrist ""doctor"" @kelliwardaz @SenMcSallyAZ @AZGOP #Republicans have totally failed #Arizona on #covid19. People will die because they have B.S. people and feed the #hoax &amp; ""wear a mask in anti-trump"" shit. Disgusting. Immoral. #Wearramask.",stay at home orders,NONE,2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.,neg,1.28e+18
"@JoeBiden...and as we see cases increase the mortality rate continues to decline. Here's how mathematics works: death/case=death As the mortality rate decreases our need to open. A y more delay is anti-science. Or in this case, anti-math.",stay at home orders,NONE,2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.,neg,1.29e+18
"@Wilki_Nyabwa @JerotichSeii @waluwande I am, my symptoms have been light but present. Fatigue, itching ears and slight headaches. The more we talk about it will be better to ensure that stigma is eliminated with",stay at home orders,NONE,2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.,other,1.29e+18
