Tweet,Target 1,Stance 1,Opinion Towards,Sentiment,Tweet Id
"The govmnt is trying to prolong the closure of school so that they are able tocopherol to “account” for the money that has already been looted. If schools close now, ba zo funa ichange ye mali e khiphiwe.",school closures,AGAINST,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",neg,1.28E+18
"Teachers don’t to return But care, daycare, and essential workers have worked for months. What’s the difference? I honestly don’t understand the resistance. #WearAMask #COVID19 #TeacherSafetyIsEssential #teacher #SchoolReopening",school closures,AGAINST,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",neg,1.29E+18
"Children need schools, schools need children!",school closures,AGAINST,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",pos,1.29E+18
"No fees, no classes, No classes, no work. No working no idea invent. All of work, now, teacher and student. Schools have to pay salary.",school closures,AGAINST,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",neg,1.29E+18
"@NYCMayorsOffice Follow the science, you anti Americans. Your should be sue for not opening the schools. #DeBlasioResign #WorstMayor #DemocratsHateAmerica",school closures,AGAINST,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",neg,1.28E+18
Guess going to be hurt the most by keeping schools closed? Ding... ding... ding.... all they to do is keep the divide and keep the classes separated.,school closures,AGAINST,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",neg,1.28E+18
are 15 Lakh teachers Almost unemployed due to closure of schools.,school closures,AGAINST,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",neg,1.28E+18
Take sports away and Social Interaction coronavirus. schools. Your kids will have a great immune system! Way to teach your kids your saving them from the in Bill gates and all Ted Talk technocrats have wanted online learning for years. Wake up!,school closures,AGAINST,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",neg,1.28E+18
"How can you go from saying that the biggest kids of the history in the US didn’t cause a spike in coronavirus cases, to saying there isn’t a safe way to send protests back to school? Just require masks. They were good enough for the mass protests.",school closures,AGAINST,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",neg,1.28E+18
"@AlexBerenson Teachers unions suck! Open up the schools! They were open months ago in Europe, China and everyplace else in the world. Kids don’t spread the virus per the European study. And mask don’t work (even the fraud Fauci said in March)",school closures,AGAINST,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",neg,1.28E+18
"Ekalavya gave his thumb to learn from his guru. That is the value culture places on education, whichever form it comes. allow schools continue and do not take this away from our children. @vijayrupanibjp",school closures,AGAINST,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",pos,1.29E+18
No money for schools which refuse to open.,school closures,AGAINST,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",neg,1.29E+18
@Oswego308 @OswegoIL60543 @ bequeath @oswegochamber If our schools don't open in the fall I will be expecting a Tax refund similar to my reduced insurance rates.,school closures,AGAINST,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",neg,1.28E+18
"If we keep waiting for schools to reopen, which doesn’t seem possible in the near future, the psychological connect and deep-rooted bonding that the children have developed with their teachers and their school soon be lost.",school closures,AGAINST,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",neg,1.29E+18
Teachers help parents manage the learning needs of kids. Why unfair to stop schools! Let parents lean on their child’s school to help the child. It’s deny that? @imBhupendrasinh @CMOGuj #SaveOurSchools,school closures,AGAINST,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",pos,1.29E+18
"Hearing rumblings of a stay-at-home order for Texas w/in 24 hours. @GovAbbott, don't do it. Stay the course. Dusting my off civil disobedience manual. #TexasCOVID #TexasCovid19 #HerdImmunity",school closures,AGAINST,2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.,neg,1.28E+18
@CMOGuj Will you bailout private schools with the per tyke expenditure of the government in a govt. School in Gujarat. If not then stop politicising education. @Francis_Joseph @AmitCTweets,school closures,AGAINST,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",neg,1.29E+18
"This group representing 67,000 pediatricians believe it’s exist okay for your child to return to school. The death rate is .36% under age 65. Under age 20, and the death rate is almost non-existent. The flu is deadlier to your child than mortal coronavirus.",school closures,AGAINST,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",other,1.28E+18
Studies have shown that the chances of children contracting COVID-19 are next to nil . Stop cast shade for your corrupt teachers unions .,school closures,AGAINST,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",neg,1.28E+18
"All you hoax believers can send your angstrom children back to a COVID-19 incubator, but",school closures,AGAINST,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",neg,1.28E+18
So there is no #Covid_19 in Private schools?,school closures,AGAINST,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",neg,1.29E+18
